Datum,BundeslandID,Name,BestaetigteFaelleBundeslaender,Todesfaelle,Genesen,Hospitalisierung,Intensivstation,Testungen,TestungenPCR,TestungenAntigen,TestungenPCRTaeglich,HospitalisierungTaeglich,Neuinfektionen,Positivrate
2021-11-19,8,Vorarlberg,47385,346,38615,99.0,17,5412739,347284,5065455,2468.0,0.0,788.0,31928.68719611021
2021-11-19,9,Wien,208498,2591,184679,449.0,106,27164080,20078918,7085162,243796.0,12.0,1870.0,767.0347339578992
2021-11-19,10,Österreich,1042571,11993,886136,2881.0,524,106308001,30319444,75988557,364190.0,10.0,15297.0,4200.280073587963
2021-11-20,1,Burgenland,27076,378,23697,75.0,8,3378869,454385,2924484,8167.0,-3.0,288.0,3526.3866780947715
2021-11-20,2,Kärnten,64802,891,52063,275.0,40,5224487,558178,4666309,9159.0,8.0,1289.0,14073.588819740145
2021-11-20,3,Niederösterreich,182652,2159,156129,522.0,95,18647984,2967694,15680290,20027.0,-13.0,2656.0,13262.09617017027
2021-11-20,4,Oberösterreich,216973,2022,182310,669.0,116,17527606,1648892,15878714,40998.0,39.0,3517.0,8578.467242304503
2021-11-20,5,Salzburg,85989,662,68503,213.0,34,7647080,1100186,6546894,17489.0,7.0,1143.0,6535.536623020184
2021-11-20,6,Steiermark,124373,2267,105381,403.0,72,14783583,1842824,12940759,29228.0,-16.0,1371.0,4690.707540714384
2021-11-20,7,Tirol,96532,694,82411,204.0,40,6709923,1457335,5252588,11184.0,6.0,1445.0,12920.243204577968
2021-11-20,8,Vorarlberg,48179,346,38846,96.0,16,5417022,349920,5067102,2636.0,-3.0,794.0,30121.396054628225
2021-11-20,9,Wien,210037,2596,185814,466.0,107,27495650,20407536,7088114,328618.0,17.0,1539.0,468.3249243802835
2021-11-20,10,Österreich,1056613,12015,895154,2923.0,528,106832204,30786950,76045254,467506.0,42.0,14042.0,3003.597814787404
2021-11-21,1,Burgenland,27346,381,23924,84.0,9,3383075,456194,2926881,1809.0,9.0,270.0,14925.373134328358
2021-11-21,2,Kärnten,66157,892,52685,287.0,43,5230627,564318,4666309,6140.0,12.0,1355.0,22068.40390879479
2021-11-21,3,Niederösterreich,185885,2164,158207,555.0,103,18680927,2988827,15692100,21133.0,33.0,3233.0,15298.348554393602
2021-11-21,4,Oberösterreich,220258,2027,185387,706.0,123,17580859,1689383,15891476,40491.0,37.0,3285.0,8112.913980884641
2021-11-21,5,Salzburg,87001,670,69077,223.0,38,7679104,1118070,6561034,17884.0,10.0,1012.0,5658.689331245806
2021-11-21,6,Steiermark,125765,2269,106504,407.0,69,14808691,1867509,12941182,24685.0,4.0,1392.0,5639.052055904395
2021-11-21,7,Tirol,97807,694,83623,220.0,41,6729635,1471763,5257872,14428.0,16.0,1275.0,8836.983642916552
2021-11-21,8,Vorarlberg,48833,346,39258,115.0,23,5421735,352085,5069650,2165.0,19.0,654.0,30207.852193995383
2021-11-21,9,Wien,211367,2599,186728,457.0,113,27672498,20580639,7091859,173103.0,-9.0,1330.0,768.328682922884
2021-11-21,10,Österreich,1070419,12042,905393,3054.0,562,107187151,31088788,76098363,301838.0,131.0,13806.0,4573.976768995289
2021-11-22,1,Burgenland,27533,382,24133,86.0,10,3388215,456960,2931255,766.0,2.0,187.0,24412.532637075718
2021-11-22,2,Kärnten,66619,900,53406,285.0,43,5237058,570749,4666309,6431.0,-2.0,462.0,7183.952728969056
2021-11-22,3,Niederösterreich,187523,2183,160780,581.0,107,18718043,3007858,15710185,19031.0,26.0,1638.0,8607.009615889863
2021-11-22,4,Oberösterreich,222775,2039,188466,694.0,122,17641473,1732044,15909429,42661.0,-12.0,2517.0,5900.00234406132
2021-11-22,5,Salzburg,87866,674,71926,229.0,38,7703816,1128881,6574935,10811.0,6.0,865.0,8001.10998057534
2021-11-22,6,Steiermark,126917,2281,107793,448.0,75,14878418,1917836,12960582,50327.0,41.0,1152.0,2289.029745464661
2021-11-22,7,Tirol,99192,699,84421,250.0,44,6748791,1486575,5262216,14812.0,30.0,1385.0,9350.52660005401
2021-11-22,8,Vorarlberg,49477,348,39686,115.0,22,5429380,354664,5074716,2579.0,0.0,644.0,24970.918960837535
2021-11-22,9,Wien,212030,2608,187755,457.0,116,27870912,20776006,7094906,195367.0,0.0,663.0,339.3613046215584
2021-11-22,10,Österreich,1079932,12114,918366,3145.0,577,107616106,31431573,76184533,342785.0,91.0,9513.0,2775.208950216608
2021-11-23,1,Burgenland,27847,382,24435,87.0,13,3405359,470953,2934406,13993.0,1.0,314.0,2243.9791324233547
2021-11-23,2,Kärnten,67484,906,54191,324.0,49,5251291,580980,4670311,10231.0,39.0,865.0,8454.696510605025
2021-11-23,3,Niederösterreich,190024,2194,163244,591.0,109,18758223,3026764,15731459,18906.0,10.0,2501.0,13228.604675764307
2021-11-23,4,Oberösterreich,227264,2049,191728,699.0,123,17694875,1768981,15925894,36937.0,5.0,4489.0,12153.125592224598
2021-11-23,5,Salzburg,89330,681,73431,229.0,38,7747076,1151996,6595080,23115.0,0.0,1464.0,6333.549643088903
2021-11-23,6,Steiermark,128464,2291,109097,444.0,73,14942558,1927051,13015507,9215.0,-4.0,1547.0,16787.84590341834
2021-11-23,7,Tirol,100591,706,85748,245.0,42,6762679,1496865,5265814,10290.0,-5.0,1399.0,13595.72400388727
2021-11-23,8,Vorarlberg,50247,353,39970,120.0,21,5436478,357443,5079035,2779.0,5.0,770.0,27707.80856423174
2021-11-23,9,Wien,214046,2618,189330,473.0,110,27985635,20888374,7097261,112368.0,16.0,2016.0,1794.105083297736
2021-11-23,10,Österreich,1095297,12180,931174,3212.0,578,107984174,31669407,76314767,237834.0,67.0,15365.0,6460.388338084546
2021-11-24,1,Burgenland,28149,382,24735,93.0,14,3415047,479156,2935891,8203.0,6.0,302.0,3681.5799097891017
2021-11-24,2,Kärnten,68360,909,55023,332.0,60,5303658,603564,4700094,22584.0,8.0,876.0,3878.852284803401
2021-11-24,3,Niederösterreich,192416,2215,165427,575.0,114,18790372,3046166,15744206,19402.0,-16.0,2392.0,12328.62591485414
2021-11-24,4,Oberösterreich,229979,2061,195458,700.0,124,17772313,1817833,15954480,48852.0,1.0,2715.0,5557.602554654876
2021-11-24,5,Salzburg,90844,681,74777,251.0,50,7786780,1174265,6612515,22269.0,22.0,1514.0,6798.688760159864
2021-11-24,6,Steiermark,130403,2296,110453,430.0,74,14991127,1964096,13027031,37045.0,-14.0,1939.0,5234.174652449723
2021-11-24,7,Tirol,102260,708,87000,249.0,46,6793680,1509317,5284363,12452.0,4.0,1669.0,13403.469322197237
2021-11-24,8,Vorarlberg,51036,360,40734,118.0,24,5443475,360674,5082801,3231.0,-2.0,789.0,24419.684308263695
2021-11-24,9,Wien,215442,2621,190566,498.0,113,28307376,21207710,7099666,319336.0,25.0,1396.0,437.1571009845429
2021-11-24,10,Österreich,1108889,12233,944173,3246.0,619,108603828,32162781,76441047,493374.0,34.0,13592.0,2754.9080413641577
2021-11-25,1,Burgenland,28396,382,25092,97.0,15,3421046,481200,2939846,2044.0,4.0,247.0,12084.148727984344
2021-11-25,2,Kärnten,69848,910,56010,317.0,53,5312800,612706,4700094,9142.0,-15.0,1488.0,16276.525924305404
2021-11-25,3,Niederösterreich,194409,2223,167410,567.0,113,18818024,3063636,15754388,17470.0,-8.0,1993.0,11408.128219805381
2021-11-25,4,Oberösterreich,232556,2072,198507,687.0,127,17822279,1852215,15970064,34382.0,-13.0,2577.0,7495.20097725554
2021-11-25,5,Salzburg,91977,685,75784,247.0,45,7818403,1190842,6627561,16577.0,-4.0,1133.0,6834.771068347711
2021-11-25,6,Steiermark,131422,2306,111863,441.0,75,15065009,2027953,13037056,63857.0,11.0,1019.0,1595.7530106331335
2021-11-25,7,Tirol,103785,712,88285,265.0,45,6810151,1522479,5287672,13162.0,16.0,1525.0,11586.385047865066
2021-11-25,8,Vorarlberg,51874,363,41540,125.0,24,5449988,363588,5086400,2914.0,7.0,838.0,28757.721345229926
2021-11-25,9,Wien,216867,2631,191997,503.0,111,28692304,21590396,7101908,382686.0,5.0,1425.0,372.3679465671595
2021-11-25,10,Österreich,1121134,12284,956488,3249.0,608,109210004,32705015,76504989,542234.0,3.0,12245.0,2258.2501281734453
2021-11-26,1,Burgenland,28673,386,25457,102.0,14,3434321,489833,2944488,8633.0,5.0,277.0,3208.618093362678
2021-11-26,2,Kärnten,71311,918,56920,311.0,55,5332330,623414,4708916,10708.0,-6.0,1463.0,13662.68210683601
2021-11-26,3,Niederösterreich,196124,2242,167582,548.0,111,18844195,3081735,15762460,18099.0,-19.0,1715.0,9475.661638764572
2021-11-26,4,Oberösterreich,234919,2086,202947,672.0,126,17869565,1891731,15977834,39516.0,-15.0,2363.0,5979.856260755138
2021-11-26,5,Salzburg,93017,689,77118,254.0,47,7842248,1203800,6638448,12958.0,7.0,1040.0,8025.929927457941
2021-11-26,6,Steiermark,133399,2313,113152,442.0,76,15094549,2048753,13045796,20800.0,1.0,1977.0,9504.807692307691
2021-11-26,7,Tirol,104886,715,89769,274.0,48,6821372,1531315,5290057,8836.0,9.0,1101.0,12460.389316432775
2021-11-26,8,Vorarlberg,52305,365,41886,125.0,24,5455539,366210,5089329,2622.0,0.0,431.0,16437.833714721586
2021-11-26,9,Wien,218171,2635,193354,520.0,107,28862813,21759045,7103768,168649.0,17.0,1304.0,773.2035173644671
2021-11-26,10,Österreich,1132805,12349,968185,3248.0,608,109556932,32995836,76561096,290821.0,-1.0,11671.0,4013.1214733461475
2021-11-27,1,Burgenland,28884,386,25686,100.0,14,3441444,496063,2945381,6230.0,-2.0,211.0,3386.8378812199035
2021-11-27,2,Kärnten,72656,921,57778,334.0,58,5337043,628127,4708916,4713.0,23.0,1345.0,28538.086144706132
2021-11-27,3,Niederösterreich,197868,2249,172159,534.0,114,18864964,3098061,15766903,16326.0,-14.0,1744.0,10682.347176283229
2021-11-27,4,Oberösterreich,237182,2095,206511,678.0,128,17910417,1929475,15980942,37744.0,6.0,2263.0,5995.654938533276
2021-11-27,5,Salzburg,93859,695,77869,259.0,42,7865022,1217968,6647054,14168.0,5.0,842.0,5942.970073404856
2021-11-27,6,Steiermark,134421,2319,114435,400.0,81,15132973,2078556,13054417,29803.0,-42.0,1022.0,3429.1849813777135
2021-11-27,7,Tirol,105866,715,90576,284.0,55,6830761,1539037,5291724,7722.0,10.0,980.0,12691.012691012691
2021-11-27,8,Vorarlberg,53293,365,42536,125.0,24,5460154,369423,5090731,3213.0,0.0,988.0,30750.077808901337
2021-11-27,9,Wien,219254,2643,194742,503.0,104,28982367,21877141,7105226,118096.0,-17.0,1083.0,917.0505351578377
2021-11-27,10,Österreich,1143283,12388,982292,3217.0,620,109825145,33233851,76591294,238015.0,-31.0,10478.0,4402.243556078399
2021-11-28,1,Burgenland,29117,389,26066,102.0,14,3445188,498866,2946322,2803.0,2.0,233.0,8312.522297538351
2021-11-28,2,Kärnten,73884,922,58848,352.0,56,5343729,634439,4709290,6312.0,18.0,1228.0,19455.006337135615
2021-11-28,3,Niederösterreich,199120,2259,173798,549.0,110,18888889,3113540,15775349,15479.0,15.0,1252.0,8088.377802183603
2021-11-28,4,Oberösterreich,238764,2107,209848,704.0,131,17956136,1964119,15992017,34644.0,26.0,1582.0,4566.447292460455
2021-11-28,5,Salzburg,94602,698,78692,262.0,45,7887885,1230696,6657189,12728.0,3.0,743.0,5837.523570081709
2021-11-28,6,Steiermark,135599,2323,115784,421.0,79,15139705,2082015,13057690,3459.0,21.0,1178.0,34056.085573865275
2021-11-28,7,Tirol,106808,715,92200,286.0,56,6850109,1554119,5295990,15082.0,2.0,942.0,6245.855987269593
2021-11-28,8,Vorarlberg,53899,365,42939,133.0,24,5465238,371900,5093338,2477.0,8.0,606.0,24465.07872426322
2021-11-28,9,Wien,220016,2647,195916,516.0,104,29133800,22026010,7107790,148869.0,13.0,762.0,511.8594200270036
2021-11-28,10,Österreich,1151809,12425,994091,3325.0,619,110110679,33475704,76634975,241853.0,108.0,8526.0,3525.2818861043693
2021-11-29,1,Burgenland,29302,392,26537,109.0,14,3454981,504989,2949992,6123.0,7.0,185.0,3021.394741139964
2021-11-29,2,Kärnten,74607,929,59947,370.0,60,5362424,648153,4714271,13714.0,18.0,723.0,5271.9848330173545
2021-11-29,3,Niederösterreich,200407,2277,176162,582.0,110,18920746,3131035,15789711,17495.0,33.0,1287.0,7356.387539296942
2021-11-29,4,Oberösterreich,240518,2123,213235,656.0,134,18006009,2009647,15996362,45528.0,-48.0,1754.0,3852.5742400281147
2021-11-29,5,Salzburg,95147,701,80758,290.0,46,7914357,1235982,6678375,5286.0,28.0,545.0,10310.25349981082
2021-11-29,6,Steiermark,136889,2329,117215,453.0,81,15193989,2120115,13073874,38100.0,32.0,1290.0,3385.8267716535433
2021-11-29,7,Tirol,107754,719,93436,317.0,62,6864772,1565144,5299628,11025.0,31.0,946.0,8580.498866213153
2021-11-29,8,Vorarlberg,54419,369,43510,145.0,23,5471923,374263,5097660,2363.0,12.0,520.0,22005.924672027086
2021-11-29,9,Wien,220952,2653,197109,560.0,112,29390581,22280610,7109971,254600.0,44.0,936.0,367.6355066771406
2021-11-29,10,Österreich,1159995,12492,1007909,3482.0,642,110579782,33869938,76709844,394234.0,157.0,8186.0,2076.4317638762764
2021-11-30,1,Burgenland,29483,394,26864,109.0,14,3463282,510603,2952679,5614.0,0.0,181.0,3224.0826505165655
2021-11-30,2,Kärnten,75455,938,61446,342.0,57,5366660,652007,4714653,3854.0,-28.0,848.0,22003.11364815776
2021-11-30,3,Niederösterreich,201819,2295,178742,567.0,107,18945508,3147346,15798162,16311.0,-15.0,1412.0,8656.734718901354
2021-11-30,4,Oberösterreich,242712,2125,216407,642.0,138,18053117,2054355,15998762,44708.0,-14.0,2194.0,4907.399123199428
2021-11-30,5,Salzburg,95958,711,82505,265.0,45,7953685,1260226,6693459,24244.0,-25.0,811.0,3345.157564758291
2021-11-30,6,Steiermark,138567,2333,119088,461.0,84,15253609,2128176,13125433,8061.0,8.0,1678.0,20816.275896290783
2021-11-30,7,Tirol,108725,723,94799,304.0,66,6891703,1574616,5317087,9472.0,-13.0,971.0,10251.266891891892
2021-11-30,8,Vorarlberg,55216,375,43764,143.0,24,5478993,377636,5101357,3373.0,-2.0,797.0,23628.817076786243
2021-11-30,9,Wien,222427,2659,199046,543.0,114,29664779,22552759,7112020,272149.0,-17.0,1475.0,541.9825169300641
2021-11-30,10,Österreich,1170362,12553,1022661,3376.0,649,111071336,34257724,76813612,387786.0,-106.0,10367.0,2673.381710531066
2021-12-01,1,Burgenland,29711,396,27152,98.0,12,3470103,515270,2954833,4667.0,-11.0,228.0,4885.365331047782
2021-12-01,2,Kärnten,76483,945,62877,327.0,60,5379269,664616,4714653,12609.0,-15.0,1028.0,8152.906653977318
2021-12-01,3,Niederösterreich,203643,2308,180734,557.0,101,18981307,3163703,15817604,16357.0,-10.0,1824.0,11151.189093354527
2021-12-01,4,Oberösterreich,244207,2141,219630,614.0,129,18136522,2110530,16025992,56175.0,-28.0,1495.0,2661.326212728082
2021-12-01,5,Salzburg,96578,714,84080,255.0,45,7983500,1279387,6704113,19161.0,-10.0,620.0,3235.739262042691
2021-12-01,6,Steiermark,139886,2346,120676,445.0,85,15275721,2139876,13135845,11700.0,-16.0,1319.0,11273.504273504273
2021-12-01,7,Tirol,109439,736,95922,283.0,68,6901229,1580265,5320964,5649.0,-21.0,714.0,12639.405204460967
2021-12-01,8,Vorarlberg,55851,377,44454,130.0,22,5485620,380408,5105212,2772.0,-13.0,635.0,22907.647907647908
2021-12-01,9,Wien,223446,2662,201028,532.0,115,29924374,22809895,7114479,257136.0,-11.0,1019.0,396.2883454669902
2021-12-01,10,Österreich,1179244,12625,1036553,3241.0,637,111537645,34643950,76893695,386226.0,-135.0,8882.0,2299.6898189143144
2021-12-02,1,Burgenland,29863,399,27341,98.0,14,3475446,517397,2958049,2127.0,0.0,152.0,7146.215326751293
2021-12-02,2,Kärnten,77287,953,64079,326.0,64,5407987,670539,4737448,5923.0,-1.0,804.0,13574.202262367044
2021-12-02,3,Niederösterreich,204918,2322,182706,551.0,104,19006895,3180186,15826709,16483.0,-6.0,1275.0,7735.242370927623
2021-12-02,4,Oberösterreich,245598,2149,222669,583.0,123,18166584,2131485,16035099,20955.0,-31.0,1391.0,6638.03388212837
2021-12-02,5,Salzburg,96952,723,85370,249.0,48,8008703,1294090,6714613,14703.0,-6.0,374.0,2543.698564918724
2021-12-02,6,Steiermark,140335,2352,122074,421.0,85,15332383,2187747,13144636,47871.0,-24.0,449.0,937.9373733575651
2021-12-02,7,Tirol,110214,745,97062,278.0,71,6914023,1590356,5323667,10091.0,-5.0,775.0,7680.110989991081
2021-12-02,8,Vorarlberg,56454,380,45113,137.0,24,5491141,382704,5108437,2296.0,7.0,603.0,26263.06620209059
2021-12-02,9,Wien,224361,2670,203637,537.0,110,30134804,23018122,7116682,208227.0,5.0,915.0,439.4242821536112
2021-12-02,10,Österreich,1185982,12693,1050051,3180.0,643,111937966,34972626,76965340,328676.0,-61.0,6738.0,2050.043203641276
2021-12-03,1,Burgenland,30051,402,27569,107.0,14,3484093,522598,2961495,5201.0,9.0,188.0,3614.689482791771
2021-12-03,2,Kärnten,77868,967,65216,323.0,63,5423758,678757,4745001,8218.0,-3.0,581.0,7069.8466780238505
2021-12-03,3,Niederösterreich,206173,2335,185109,550.0,105,19029824,3196741,15833083,16555.0,-1.0,1255.0,7580.791301721534
2021-12-03,4,Oberösterreich,246822,2159,225896,565.0,122,18210940,2169740,16041200,38255.0,-18.0,1224.0,3199.5817540190824
2021-12-03,5,Salzburg,97478,728,86426,246.0,49,8026467,1304462,6722005,10372.0,-3.0,526.0,5071.345931353644
2021-12-03,6,Steiermark,141735,2359,123958,423.0,87,15366648,2213674,13152974,25927.0,2.0,1400.0,5399.776294982065
2021-12-03,7,Tirol,111026,746,98213,279.0,69,6924999,1599238,5325761,8882.0,1.0,812.0,9142.085115964872
2021-12-03,8,Vorarlberg,56994,381,45594,137.0,24,5494331,385371,5108960,2667.0,0.0,540.0,20247.469066366702
2021-12-03,9,Wien,225139,2676,205503,533.0,115,30273352,23154767,7118585,136645.0,-4.0,778.0,569.3585568443777
2021-12-03,10,Österreich,1193286,12753,1063484,3163.0,648,112234412,35225348,77009064,252722.0,-17.0,7304.0,2890.1322401690395
2021-12-04,1,Burgenland,30152,405,27814,103.0,16,3493316,531247,2962069,8649.0,-4.0,101.0,1167.765059544456
2021-12-04,2,Kärnten,78335,973,66299,303.0,64,5427484,682483,4745001,3726.0,-20.0,467.0,12533.548040794418
2021-12-04,3,Niederösterreich,207058,2349,187287,529.0,108,19050292,3212356,15837936,15615.0,-21.0,885.0,5667.627281460134
2021-12-04,4,Oberösterreich,247672,2165,228778,567.0,122,18241618,2197496,16044122,27756.0,2.0,850.0,3062.4009223231014
2021-12-04,5,Salzburg,97825,730,87481,235.0,50,8046090,1317227,6728863,12765.0,-11.0,347.0,2718.370544457501
2021-12-04,6,Steiermark,142569,2361,125170,387.0,90,15408974,2248200,13160774,34526.0,-36.0,834.0,2415.5708741238486
2021-12-04,7,Tirol,111583,749,99438,261.0,67,6932994,1605683,5327311,6445.0,-18.0,557.0,8642.358417377813
2021-12-04,8,Vorarlberg,57369,382,46163,137.0,24,5496221,387261,5108960,1890.0,0.0,375.0,19841.26984126984
2021-12-04,9,Wien,225915,2682,207052,507.0,110,30429845,23309639,7120206,154872.0,-26.0,776.0,501.0589389947828
2021-12-04,10,Österreich,1198478,12796,1075482,3029.0,651,112526834,35491592,77035242,266244.0,-134.0,5192.0,1950.0908940670963
2021-12-05,1,Burgenland,30281,405,28116,107.0,16,3496383,533166,2963217,1919.0,4.0,129.0,6722.2511724856695
2021-12-05,2,Kärnten,78840,973,67646,334.0,60,5431708,686329,4745379,3846.0,31.0,505.0,13130.52522100884
2021-12-05,3,Niederösterreich,207834,2369,189146,516.0,109,19071802,3226852,15844950,14496.0,-13.0,776.0,5353.200883002208
2021-12-05,4,Oberösterreich,248529,2174,231331,580.0,127,18287239,2234128,16053111,36632.0,13.0,857.0,2339.4846036252457
2021-12-05,5,Salzburg,98261,731,88380,230.0,49,8067048,1329467,6737581,12240.0,-5.0,436.0,3562.091503267974
2021-12-05,6,Steiermark,143135,2374,126983,417.0,95,15462992,2297690,13165302,49490.0,30.0,566.0,1143.665386946858
2021-12-05,7,Tirol,112042,750,100506,278.0,64,6947627,1616296,5331331,10613.0,17.0,459.0,4324.8845755205875
2021-12-05,8,Vorarlberg,57660,382,46643,139.0,29,5573887,389092,5184795,1831.0,2.0,291.0,15892.954669579465
2021-12-05,9,Wien,226521,2686,208382,506.0,112,30568695,23445900,7122795,136261.0,-1.0,606.0,444.73473701205774
2021-12-05,10,Österreich,1203103,12844,1087133,3107.0,661,112907381,35758920,77148461,267328.0,78.0,4625.0,1730.0843907110366
2021-12-06,1,Burgenland,30387,412,28326,117.0,18,3505327,539195,2966132,6029.0,10.0,106.0,1758.1688505556476
2021-12-06,2,Kärnten,79125,984,68847,322.0,61,5446122,698286,4747836,11957.0,-12.0,285.0,2383.541021995484
2021-12-06,3,Niederösterreich,208532,2384,190896,515.0,114,19099087,3242605,15856482,15753.0,-1.0,698.0,4430.902050403098
2021-12-06,4,Oberösterreich,249221,2195,233746,543.0,121,18335911,2255735,16080176,21607.0,-37.0,692.0,3202.665802749109
2021-12-06,5,Salzburg,98506,737,89966,232.0,44,8088241,1332620,6755621,3153.0,2.0,245.0,7770.377418331747
2021-12-06,6,Steiermark,143720,2377,128482,433.0,98,15488613,2308981,13179632,11291.0,16.0,585.0,5181.117704366309
2021-12-06,7,Tirol,112556,753,102008,292.0,70,6971974,1623651,5348323,7355.0,14.0,514.0,6988.443235893949
2021-12-06,8,Vorarlberg,58204,387,46982,145.0,32,5510265,392005,5118260,2913.0,6.0,544.0,18674.905595605906
2021-12-06,9,Wien,227085,2692,209034,516.0,112,30849755,23724542,7125213,278642.0,10.0,564.0,202.41026119536897
2021-12-06,10,Österreich,1207336,12921,1098287,3115.0,670,113295295,36117620,77177675,358700.0,8.0,4233.0,1180.0947867298578
2021-12-07,1,Burgenland,30509,412,28458,108.0,19,3507813,540337,2967476,1142.0,-9.0,122.0,10683.012259194396
2021-12-07,2,Kärnten,79483,991,69854,300.0,56,5454680,700286,4754394,2000.0,-22.0,358.0,17900.0
2021-12-07,3,Niederösterreich,209226,2400,192999,478.0,115,19119951,3258134,15861817,15529.0,-37.0,694.0,4469.0578916865215
2021-12-07,4,Oberösterreich,250177,2208,235634,484.0,113,18385749,2297530,16088219,41795.0,-59.0,956.0,2287.354946763967
2021-12-07,5,Salzburg,98918,739,90972,219.0,44,8123981,1355990,6767991,23370.0,-13.0,412.0,1762.943945228926
2021-12-07,6,Steiermark,144570,2382,130295,415.0,87,15542106,2312776,13229330,3795.0,-18.0,850.0,22397.891963109356
2021-12-07,7,Tirol,113189,756,103201,265.0,70,6980529,1630277,5350252,6626.0,-27.0,633.0,9553.274977361907
2021-12-07,8,Vorarlberg,58792,392,47512,141.0,27,5515540,394802,5120738,2797.0,-4.0,588.0,21022.524132999642
2021-12-07,9,Wien,228135,2699,211047,500.0,107,31060627,23933403,7127224,208861.0,-16.0,1050.0,502.7266938298677
2021-12-07,10,Österreich,1212999,12979,1109972,2910.0,638,113690976,36423535,77267441,305915.0,-205.0,5663.0,1851.167808051256
2021-12-08,1,Burgenland,30635,414,28750,99.0,18,3517032,548601,2968431,8264.0,-9.0,126.0,1524.6853823814133
2021-12-08,2,Kärnten,80063,996,70896,297.0,58,5463268,708874,4754394,8588.0,-3.0,580.0,6753.609687936656
2021-12-08,3,Niederösterreich,210097,2409,194749,455.0,108,19149378,3274145,15875233,16011.0,-23.0,871.0,5440.009993129724
2021-12-08,4,Oberösterreich,250823,2213,237376,464.0,111,18434162,2326477,16107685,28947.0,-20.0,646.0,2231.6647666424847
2021-12-08,5,Salzburg,99257,739,91643,222.0,42,8144834,1368419,6776415,12429.0,3.0,339.0,2727.4921554429156
2021-12-08,6,Steiermark,145128,2383,131409,396.0,91,15556547,2320195,13236352,7419.0,-19.0,558.0,7521.229276182774
2021-12-08,7,Tirol,113637,759,104421,257.0,65,6991901,1638633,5353268,8356.0,-8.0,448.0,5361.416945907133
2021-12-08,8,Vorarlberg,59126,392,48172,148.0,29,5518905,396394,5122511,1592.0,7.0,334.0,20979.899497487437
2021-12-08,9,Wien,228670,2706,212450,475.0,105,31216830,24087225,7129605,153822.0,-25.0,535.0,347.80460532303573
2021-12-08,10,Österreich,1217436,13011,1119866,2813.0,627,113992857,36668963,77323894,245428.0,-97.0,4437.0,1807.8621836139316
2021-12-09,1,Burgenland,30720,416,28920,94.0,18,3521444,551168,2970276,2567.0,-5.0,85.0,3311.2582781456954
2021-12-09,2,Kärnten,80476,996,71802,288.0,52,5470876,716482,4754394,7608.0,-9.0,413.0,5428.496319663512
2021-12-09,3,Niederösterreich,210660,2426,196318,442.0,98,19172302,3290415,15881887,16270.0,-13.0,563.0,3460.3564843269824
2021-12-09,4,Oberösterreich,251565,2223,238968,413.0,104,18473358,2356944,16116414,30467.0,-51.0,742.0,2435.4219319263466
2021-12-09,5,Salzburg,99404,749,92785,208.0,34,8154218,1373736,6780482,5317.0,-14.0,147.0,2764.716945646041
2021-12-09,6,Steiermark,145653,2395,132713,405.0,89,15607688,2362884,13244804,42689.0,9.0,525.0,1229.825013469512
2021-12-09,7,Tirol,114134,764,105500,254.0,68,7000539,1644825,5355714,6192.0,-3.0,497.0,8026.485788113695
2021-12-09,8,Vorarlberg,59385,392,48566,140.0,28,5523911,398459,5125452,2065.0,-8.0,259.0,12542.372881355932
2021-12-09,9,Wien,229098,2715,213866,464.0,107,31479550,24347506,7132044,260281.0,-11.0,428.0,164.43766544619083
2021-12-09,10,Österreich,1221095,13076,1129438,2708.0,598,114403886,37042419,77361467,373456.0,-105.0,3659.0,979.7673621524357
2021-12-10,1,Burgenland,30808,419,29064,84.0,18,3525190,552078,2973112,910.0,-10.0,88.0,9670.329670329671
2021-12-10,2,Kärnten,80528,1010,72819,274.0,51,5474626,720232,4754394,3750.0,-14.0,52.0,1386.6666666666667
2021-12-10,3,Niederösterreich,211516,2442,197851,432.0,93,19195174,3306704,15888470,16289.0,-10.0,856.0,5255.0801154153105
2021-12-10,4,Oberösterreich,252384,2234,240734,365.0,96,18486972,2370395,16116577,13451.0,-48.0,819.0,6088.76663445097
2021-12-10,5,Salzburg,99738,751,93437,188.0,30,8175559,1386360,6789199,12624.0,-20.0,334.0,2645.7541191381497
2021-12-10,6,Steiermark,146287,2403,133935,379.0,85,15619194,2367295,13251899,4411.0,-26.0,634.0,14373.158014055769
2021-12-10,7,Tirol,114581,767,106439,253.0,66,7007791,1650439,5357352,5614.0,-1.0,447.0,7962.2372639829
2021-12-10,8,Vorarlberg,59792,397,49266,134.0,29,5528412,400738,5127674,2279.0,-6.0,407.0,17858.709960508993
2021-12-10,9,Wien,229921,2720,215177,448.0,105,31655122,24521166,7133956,173660.0,-16.0,823.0,473.91454566394106
2021-12-10,10,Österreich,1225555,13143,1138722,2557.0,573,114668040,37275407,77392633,232988.0,-151.0,4460.0,1914.2616787130667
2021-12-11,1,Burgenland,30896,419,29208,70.0,19,3534059,560561,2973498,8483.0,-14.0,88.0,1037.3688553577745
2021-12-11,2,Kärnten,80975,1016,73585,269.0,47,5479079,724685,4754394,4453.0,-5.0,447.0,10038.17651021783
2021-12-11,3,Niederösterreich,212094,2446,199340,404.0,96,19215046,3323206,15891840,16502.0,-28.0,578.0,3502.605744758211
2021-12-11,4,Oberösterreich,252967,2236,242222,370.0,98,18522469,2398331,16124138,27936.0,5.0,583.0,2086.912943871707
